edition,page,hit_type,context
AJCC7,358,stage_group,"ffix and ""y,"" ""r,"" and ""a"" prefixes are used. Although they do not affect the stage grouping, they indicate cases needing separate analysis. m suffix indicates the presence of multiple primary tumors in a single site and is recorded in parentheses: pT(m)NM. y prefix indicates those cases in w"
AJCC7,363,chapter_summary,"Breast 347 32 32 Breast At-A-Glance SUMMARY OF CHANGES Tumor (T) ● Identiﬁ ed speciﬁ c imaging modalities that can be used to estimate clinical tumor size, including mammography, ultrasound, and magnetic resonance imaging (MRI) ● Made s"
AJCC7,364,stage_group,"actically) if not exceeding 0.2 mm. However, this category does not change the Stage Grouping. Assuming that they do not have clinically and/or radiographi- cally detectable metastases, patients with M0(i+) are staged according to T and N Postneoadjuvant Therapy (yc or ypTNM) ● In the setting of"
AJCC7,364,chapter_summary,348 American Joint Committee on Cancer • 2010 SUMMARY OF CHANGES (CONTINUED) ● Maintained that the term “inﬂ ammatory carcinoma” be restricted to cases with typical skin changes involving a third or more of the skin of the breast. While the histologic presence of
AJCC7,365,stage_group,", the status of the surrounding lymph nodes (N), and the presence of distant ANATOMIC STAGE/PROGNOSTIC GROUPS Stage 0 Tis N0 M0 Stage IA T1 * N0 M0 Stage IB T0 N1mi M0 T1 * N1mi M0 Stage IIA T0 N1 ** M0 T1 * N1 ** M0 T2 N0 M0 Stage IIB T"
AJCC7,365,definitions_tnm,"e AJCC Staging Manual have been published, in which careful deﬁ nitions of the primary tumor (T), the status of the surrounding lymph nodes (N), and the presence of distant ANATOMIC STAGE/PROGNOSTIC GROUPS Stage 0 Tis N0 M0 Stage IA T1 * N0 M0 Stage IB T0 N1mi M0 T1 *"
AJCC7,367,stage_group,"ultigene expression proﬁ les would be incorporated and ultimately added to the Stage Grouping. However, for the reasons above, the Breast Cancer Task Force decided such a step would add little, since they are already used to care for individual patients. Such a change would, by deﬁ ni- tion, com"
AJCC7,369,stage_group,"ection by pathologic examination. A cancer can be classiﬁ ed pT for pathologic stage grouping if there is only microscopic, but not macroscopic, involvement at the margin. If there is transected tumor in the margin of resection by macroscopic examination, the pathologic size of the tumor may be"
AJCC7,369,definitions_tnm,"preﬁ x “yp” should be used with the TNM classiﬁ cation, for example, ypTNM. Primary Tumor (T) Determining Tumor Size. The original size of a primary tumor (T) can be measured based on clinical ﬁ ndings (physi- cal examination and imaging modalities such as mammog- raphy, ultrasound, and MRI)"
AJCC7,374,definitions_tnm,358 American Joint Committee on Cancer • 2010 DEFINITIONS OF TNM The increasing use of neoadjuvant therapy in breast can- cer and the documented prognostic impact of postneoad- juvant extent of disease and response to therapy warrant clear definitions of the use
AJCC7,376,stage_group,"(M1) before chemother- apy, the patient will be designated as M1 throughout. ANATOMIC STAGE/PROGNOSTIC GROUPS Stage 0 Tis N0 M0 Stage IA T1 * N0 M0 Stage IB T0 N1mi M0 T1 * N1mi M0 Stage IIA T0 N1 ** M0 T1 * N1 ** M0 T2 N0 M0 Stage IIB T2 N1 M0"
AJCC7,377,stage_group,"● Postneoadjuvant therapy is designated with “yc” or “yp” preﬁ x. Of note, no stage group is assigned if there is a complete pathologic response (CR) to neoadjuvant therapy, for example, ypT0ypN0cM0. PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) (Recommended for Collection) Required for staging"
AJCC7,379,definitions_tnm,"he design, conduct, analysis, and reporting of tumor marker studies. 24 – 30 Primary Tumor (T) Should histologic grade (Nottingham combined histologic grade recommended) be incorporated into the TNM classi- ﬁ cation system? As noted, the issue of inclusion of histologic grade was very serio"
AJCC7,380,stage_group,ses be considered different from nodal macrometastases for purposes of overall stage grouping? The AJCC Cancer Staging Manual has traditionally grouped breast cancer cases with exclusively nodal micrometastases (pN1mi) as having the same prognostic signiﬁ cance as mac- rometastases with respec
AJCC7,387,definitions_tnm,s (DCIS) Tis (LCIS) Tis (Paget’s) T1 T1mi T1a T1b T1c T2 T3 T4 T4a T4b T4c T4d PRIMARY TUMOR (T) Primary tumor cannot be assessed No evidence of primary tumor Carcinoma in situ Ductal carcinoma in situ Lobular carcinoma in situ Paget’s disease of the nipple is NOT associated with invasive carcinoma
AJCC7,389,stage_group,"c evidence of distant metastases (no pathologic M0; use clinical M to complete stage group) No clinical or radiographic evidence of distant metastases, but deposits of molecularly or microscopically detected tumor cells in circulating blood, bone marrow or other non-regional nodal tissue that are"
AJCC7,390,stage_group,"ffix and ""y,"" ""r,"" and ""a"" prefixes are used. Although they do not affect the stage grouping, they indicate cases needing separate analysis. m suffix indicates the presence of multiple primary tumors in a single site and is recorded in parentheses: pT(m)NM. y prefix indicates those cases in w"
AJCC7,395,stage_group,included) At-A-Glance SUMMARY OF CHANGES ● The deﬁ nition of TNM and the Stage Grouping for this chapter have changed from the Sixth Edition and reﬂ ect new staging adopted by the International Federation of Gyne- cology and Obstetrics (FIGO) (2008) ANATOMIC STAGE/PROGNOSTIC GROUPS Stage
AJCC7,395,chapter_summary,Vulva 379 33 33 Vulva (Mucosal malignant melanoma is not included) At-A-Glance SUMMARY OF CHANGES ● The deﬁ nition of TNM and the Stage Grouping for this chapter have changed from the Sixth Edition and reﬂ ect new staging adopted by the International Federation of Gyne- cology and
AJCC7,396,definitions_tnm,e not uniformly identiﬁ ed as important prognostic factors in vulvar cancer. DEFINITIONS OF TNM The deﬁ nitions of the T categories correspond to the stages accepted by the Fédération Internationale de Gynécologie et d’Obstétrique (FIGO). Both systems are included for com- parison. Primary
AJCC7,397,stage_group,"Vulva 381 33 ANATOMIC STAGE/PROGNOSTIC GROUPS Stage 0 * Tis N0 M0 Stage I T1 N0 M0 Stage IA T1a N0 M0 Stage IB T1b N0 M0 Stage II T2 N0 M0 Stage IIIA T1, T2 N1a, N1b M0 Stage IIIB T"
AJCC7,399,stage_group,ASTASIS (M) No distant metastasis (no pathologic M0; use clinical M to complete stage group) Distant metastasis (including pelvic lymph node metastasis) TNM FIGO CATEGORY STAGE M1 IVB STAGE CATEGORY DEFINITIONS VULVA STAGING FORM left right bilateral LATERALITY: TUMOR SIZE: HOSPITAL
AJCC7,399,definitions_tnm,"t surgery TNM FIGO CATEGORY STAGE TX T0 Tis * T1a IA T1b IB T2*** II T3**** IVA PRIMARY TUMOR (T) Primary tumor cannot be assessed No evidence of primary tumor Carcinoma in situ (preinvasive carcinoma) Lesions >2 cm in size or any size with stromal invasion >1.0 mm, confined to the vulva or perineu"
AJCC7,400,stage_group,"ffix and ""y,"" ""r,"" and ""a"" prefixes are used. Although they do not affect the stage grouping, they indicate cases needing separate analysis. m suffix indicates the presence of multiple primary tumors in a single site and is recorded in parentheses: pT(m)NM. y prefix indicates those cases in w"
AJCC7,403,stage_group,4 Vagina At-A-Glance SUMMARY OF CHANGES ● The deﬁ nition of TNM and the Stage Grouping for this chapter have not changed from the Sixth Edition ANATOMIC STAGE/PROGNOSTIC GROUPS Stage 0 * Tis N0 M0 Stage I T1 N0 M0 Stage II T2 N0 M0 Stage III T1–T3 N1 M0
AJCC7,403,chapter_summary,Vagina 387 34 34 Vagina At-A-Glance SUMMARY OF CHANGES ● The deﬁ nition of TNM and the Stage Grouping for this chapter have not changed from the Sixth Edition ANATOMIC STAGE/PROGNOSTIC GROUPS Stage 0 * Tis N0 M0 Stage I T1
AJCC7,404,stage_group,egories Stages M0 No distant metastasis M1 IVB Distant metastasis ANATOMIC STAGE/PROGNOSTIC GROUPS Stage 0 * Tis N0 M0 Stage I T1 N0 M0 Stage II T2 N0 M0 Stage III T1–T3 N1 M0 T3 N0 M0 Stage IVA T4 Any N M0 Stage IVB Any T Any N M1
AJCC7,404,definitions_tnm,the extent of invasion into the surrounding tis- sue or of metastatic spread. DEFINITIONS OF TNM The deﬁ nitions of the T categories correspond to the stages accepted by the Fédération Internationale de Gynécologie et d’Obstétrique (FIGO). Both systems are included for com- parison. Primary
AJCC7,407,stage_group,STASIS (M) No distant metastasis (no pathologic M0; use clinical M to complete stage group) Distant metastasis TNM FIGO CATEGORY STAGE M1 IVB CLINICAL GROUP T N M 0 Tis N0 M0 I T1 N0 M0 II T2 N0 M0 III T1–T3 N1 M0 T3 N0 M0 IVA T4 Any N M0 IVB Any T Any N M1 *FIGO no longer include
AJCC7,407,definitions_tnm,subsequent surgery TNM FIGO CATEGORY STAGE TX T0 Tis * T1 I T2 II T3 III T4 IVA PRIMARY TUMOR (T) Primary tumor cannot be assessed No evidence of primary tumor Carcinoma in situ Tumor confined to vagina Tumor invades paravaginal tissues but not to pelvic wall Tumor extends to pelvic wall** Tumor in
AJCC7,408,stage_group,"ffix and ""y,"" ""r,"" and ""a"" prefixes are used. Although they do not affect the stage grouping, they indicate cases needing separate analysis. m suffix indicates the presence of multiple primary tumors in a single site and is recorded in parentheses: pT(m)NM. y prefix indicates those cases in w"
AJCC7,411,stage_group,rvix Uteri At-A-Glance SUMMARY OF CHANGES ● The deﬁ nition of TNM and the Stage Grouping for this chapter have changed from the Sixth Edition and reﬂ ect new staging adopted by the International Federation of Gynecology and Obstetrics (FIGO) (2008) ANATOMIC STAGE/PROGNOSTIC GROUPS (FIGO 2
AJCC7,411,chapter_summary,Cervix Uteri 395 35 35 Cervix Uteri At-A-Glance SUMMARY OF CHANGES ● The deﬁ nition of TNM and the Stage Grouping for this chapter have changed from the Sixth Edition and reﬂ ect new staging adopted by the International Federation of Gynecology and O
AJCC7,412,definitions_tnm,"and they have a very poor prognosis, often with rapidly progressive cancer. DEFINITIONS OF TNM The deﬁ nitions of the T categories correspond to the stages accepted by the Fédération Internationale de Gynécologie et d’Obstétrique (FIGO). Both systems are included for com- parison. In order"
AJCC7,413,stage_group,"ra- clavicular, mediastinal, or paraaortic lymph nodes, lung, liver, or bone) ANATOMIC STAGE/PROGNOSTIC GROUPS (FIGO 2008) Stage 0 * Tis N0 M0 Stage I T1 N0 M0 Stage IA T1a N0 M0 Stage IA1 T1a1 N0 M0 Stage IA2 T1a2 N0 M0 Stage IB T1b N0 M0 Stage IB"
AJCC7,413,definitions_tnm,Cervix Uteri 397 35 Primary Tumor (T) TNM FIGO Categories Stages TX Primary tumor cannot be assessed T0 No evidence of primary tumor Tis * Carcinoma in situ (preinvasive carcinoma) T1 I Cervical carcinoma conﬁ ned
AJCC7,414,stage_group,"ould be included. Grading is encouraged but is not a basis for modi- fying the stage groupings. When surgery is the primary treatment, the histologic ﬁ ndings permit the case to have pathologic staging, and the pTNM nomenclature is to be used. The histopathologic types are as follows: Cervical"
AJCC7,415,definitions_tnm,2 IB2 T2 II T2a IIA T2a1 IIA1 T2a2 IIA2 T2b IIB T3 III T3a IIIA T3b IIIB T4 IVA PRIMARY TUMOR (T) Primary tumor cannot be assessed No evidence of primary tumor Carcinoma in situ (preinvasive carcinoma) Cervical carcinoma confined to uterus (extension to corpus should be disre- garded) Invasive carci
AJCC7,416,stage_group,"ASTASIS (M) No distant metastasis (no pathologic M0; use clinical M to complete stage group) Distant metastasis (including peritoneal spread, involvement of supraclavicular, mediastinal, or paraaortic lymph nodes, lung, liver, or bone) TNM FIGO CATEGORY STAGE M1 CLINICAL GROUP T N M Stage 0* Tis N0"
AJCC7,419,stage_group,rpus Uteri At-A-Glance SUMMARY OF CHANGES ● The deﬁ nition of TNM and the Stage Grouping for this chapter have changed from the Sixth Edition and reﬂ ect new staging adopted by the International Federation of Gynecology and Obstetrics (FIGO) (2008) ● A separate staging schema adopted by FI
AJCC7,419,chapter_summary,Corpus Uteri 403 36 36 Corpus Uteri At-A-Glance SUMMARY OF CHANGES ● The deﬁ nition of TNM and the Stage Grouping for this chapter have changed from the Sixth Edition and reﬂ ect new staging adopted by the International Federation of Gynecology and O
AJCC7,420,stage_group,"six or more lymph nodes. For TNM staging, cases with fewer than six resected ANATOMIC STAGE/PROGNOSTIC GROUPS (CONTINUED) Sarcomas Stage I T1 N0 M0 Stage IA* T1a N0 M0 Stage IB* T1b N0 M0 Stage IC** T1c N0 M0 Stage II T2 N0 M0 Stage IIIA T3a N0 M0"
AJCC7,421,stage_group,"esignate cases where ade- quate pathologic specimens are available for accurate stage groupings. When there are insufﬁ cient surgical-pathologic ﬁ ndings, the clinical cT, cN, cM categories should be used on the basis of clinical evaluation. PROGNOSTIC FEATURES The presence or absence of meta"
AJCC7,422,stage_group,"es metastasis to para-aortic lymph nodes, vagina, pelvic serosa, or adnexa) ANATOMIC STAGE/PROGNOSTIC GROUPS Carcinomas * Stage 0 ** Tis N0 M0 Stage I T1 N0 M0 Stage IA T1a N0 M0 Stage IB T1b N0 M0 Stage II T2 N0 M0 Stage III T3 N0 M0 Stage IIIA"
AJCC7,422,definitions_tnm,406 American Joint Committee on Cancer • 2010 DEFINITIONS OF TNM The deﬁ nitions of the T categories correspond to the stages accepted by FIGO. Uterine Carcinomas Carcinosarcomas should be staged as carcinoma. FIGO stages are further subdivided by histologi
AJCC7,423,stage_group,"t metastasis (excluding adnexa, pelvic and abdominal tissues) Uterine Sarcomas ANATOMIC STAGE/PROGNOSTIC GROUPS Stage I T1 N0 M0 Stage IA* T1a N0 M0 Stage IB* T1b N0 M0 Stage IC** T1c N0 M0 In order to view this proof accurately, the Overprint Preview Option must be"
AJCC7,423,definitions_tnm,"l Stromal Sarcoma, Adenosarcoma) Leiomyosarcoma and Endometrial Stromal Sarcoma Primary Tumor (T) TNM FIGO Deﬁ nition Categories Stages TX Primary tumor cannot be assessed T0 No evidence of primary tumor T1 I Tumor limited to the uterus T1a IA Tumor 5 cm or less in greatest dimension T1b IB Tumor"
AJCC7,424,stage_group,"408 American Joint Committee on Cancer • 2010 ANATOMIC STAGE/PROGNOSTIC GROUPS (CONTINUED) Stage II T2 N0 M0 Stage IIIA T3a N0 M0 Stage IIIB T3b N0 M0 Stage IIIC T1, T2, T3 N1 M0 Stage IVA T4 Any N M0 Stage IVB Any T An"
AJCC7,427,stage_group,"ASTASIS (M) No distant metastasis (no pathologic M0; use clinical M to complete stage group) Distant metastasis (includes metastasis to inguinal lymph nodes intraperitoneal disease, or lung, liver, or bone. It excludes metastasis to para-aortic lymph nodes, vagina, pelvic serosa, or adnexa) TNM F"
AJCC7,427,definitions_tnm,GO CATEGORY STAGE TX T0 Tis * T1 I T1a IA T1b IB T2 II T3a IIIA T3b IIIB T4 IVA PRIMARY TUMOR (T) Primary tumor cannot be assessed No evidence of primary tumor Carcinoma in situ (preinvasive carcinoma) Tumor confined to corpus uteri Tumor limited to endometrium or invades less than one-half of the
AJCC7,428,stage_group,"ffix and ""y,"" ""r,"" and ""a"" prefixes are used. Although they do not affect the stage grouping, they indicate cases needing separate analysis. m suffix indicates the presence of multiple primary tumors in a single site and is recorded in parentheses: pT(m)NM. y prefix indicates those cases in w"
AJCC7,431,definitions_tnm,"1 I T1a IA T1b IB T1c IC T2 II T2a IIA T2b IIB T3 III* T3a IIIA T3b IIIB T4 IVA PRIMARY TUMOR (T) Leiomyosarcoma, Endometrial Stromal Sarcoma Primary tumor cannot be assessed No evidence of primary tumor Tumor limited to the uterus Tumor 5 cm or less in greatest dimension Tumor more than 5 cm Tumor"
AJCC7,432,stage_group,"ASTASIS (M) No distant metastasis (no pathologic M0; use clinical M to complete stage group) Distant metastasis (excluding adexa, pelvic, and abdominal tissue) TNM FIGO CATEGORY STAGE M1 IVB CLINICAL GROUP T N M I T1 N0 M0 IA* T1a N0 M0 IB* T1b N0 M0 IC** T1c N0 M0 II T2 N0 M0 IIIA T3a N0 M0 IIIB T"
AJCC7,435,stage_group,Carcinoma At-A-Glance SUMMARY OF CHANGES ● The deﬁ nition of TNM and the Stage Grouping for this chapter have not changed from the Sixth Edition ● Primary peritoneal carcinoma has been included in this chapter ANATOMIC STAGE/PROGNOSTIC GROUPS Stage I T1 N0 M0 Stage IA T1a
